DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2023-01-19 00:00:00;2023-01-19 00:00:00;16548,585999999999
2023-01-19 01:00:00;2023-01-19 01:00:00;16618,246999999999
2023-01-19 02:00:00;2023-01-19 02:00:00;16555,258999999998
2023-01-19 03:00:00;2023-01-19 03:00:00;16553,267
2023-01-19 04:00:00;2023-01-19 04:00:00;16337,745000000001
2023-01-19 05:00:00;2023-01-19 05:00:00;15565,706
2023-01-19 06:00:00;2023-01-19 06:00:00;15552,57
2023-01-19 07:00:00;2023-01-19 07:00:00;15593,870999999999
2023-01-19 08:00:00;2023-01-19 08:00:00;15459,864
2023-01-19 09:00:00;2023-01-19 09:00:00;15745,154
2023-01-19 10:00:00;2023-01-19 10:00:00;15708,498
2023-01-19 11:00:00;2023-01-19 11:00:00;15753,673000000001
2023-01-19 12:00:00;2023-01-19 12:00:00;15259,771000000001
2023-01-19 13:00:00;2023-01-19 13:00:00;15587,023999999999
2023-01-19 14:00:00;2023-01-19 14:00:00;15941,406999999999
2023-01-19 15:00:00;2023-01-19 15:00:00;16064,189
2023-01-19 16:00:00;2023-01-19 16:00:00;16020,578
2023-01-19 17:00:00;2023-01-19 17:00:00;15968,700000000001
2023-01-19 18:00:00;2023-01-19 18:00:00;15864,498
2023-01-19 19:00:00;2023-01-19 19:00:00;15674,831
2023-01-19 20:00:00;2023-01-19 20:00:00;16049,194
2023-01-19 21:00:00;2023-01-19 21:00:00;16403,199000000001
2023-01-19 22:00:00;2023-01-19 22:00:00;16355,569
2023-01-19 23:00:00;2023-01-19 23:00:00;16408,449000000001
2023-01-20 00:00:00;2023-01-20 00:00:00;15419,245000000001
2023-01-20 01:00:00;2023-01-20 01:00:00;14972,129000000001
2023-01-20 02:00:00;2023-01-20 02:00:00;14423,656000000001
2023-01-20 03:00:00;2023-01-20 03:00:00;14458,602999999999
2023-01-20 04:00:00;2023-01-20 04:00:00;14570,299999999999
2023-01-20 05:00:00;2023-01-20 05:00:00;14489,161
2023-01-20 06:00:00;2023-01-20 06:00:00;14859,395
2023-01-20 07:00:00;2023-01-20 07:00:00;15023,169
2023-01-20 08:00:00;2023-01-20 08:00:00;15120,616
2023-01-20 09:00:00;2023-01-20 09:00:00;15096,895
2023-01-20 10:00:00;2023-01-20 10:00:00;15257,314
2023-01-20 11:00:00;2023-01-20 11:00:00;15352,614
2023-01-20 12:00:00;2023-01-20 12:00:00;15339,671
2023-01-20 13:00:00;2023-01-20 13:00:00;15461,696
2023-01-20 14:00:00;2023-01-20 14:00:00;15585,352000000001
2023-01-20 15:00:00;2023-01-20 15:00:00;15208,859
2023-01-20 16:00:00;2023-01-20 16:00:00;15541,151
2023-01-20 17:00:00;2023-01-20 17:00:00;15457,368
2023-01-20 18:00:00;2023-01-20 18:00:00;15199,780000000001
2023-01-20 19:00:00;2023-01-20 19:00:00;15629,558999999999
2023-01-20 20:00:00;2023-01-20 20:00:00;15844,459999999999
2023-01-20 21:00:00;2023-01-20 21:00:00;15983,637000000001
2023-01-20 22:00:00;2023-01-20 22:00:00;15418,824000000001
2023-01-20 23:00:00;2023-01-20 23:00:00;15265,043
2023-01-21 00:00:00;2023-01-21 00:00:00;15281,534
2023-01-21 01:00:00;2023-01-21 01:00:00;15467,249
2023-01-21 02:00:00;2023-01-21 02:00:00;15239,714
2023-01-21 03:00:00;2023-01-21 03:00:00;15095,709000000001
2023-01-21 04:00:00;2023-01-21 04:00:00;15042,194
2023-01-21 05:00:00;2023-01-21 05:00:00;14787,950999999999
2023-01-21 06:00:00;2023-01-21 06:00:00;14671,690000000001
2023-01-21 07:00:00;2023-01-21 07:00:00;14732,075000000001
2023-01-21 08:00:00;2023-01-21 08:00:00;14747,218000000001
2023-01-21 09:00:00;2023-01-21 09:00:00;14981,23
2023-01-21 10:00:00;2023-01-21 10:00:00;15104,856
2023-01-21 11:00:00;2023-01-21 11:00:00;15288,370999999999
2023-01-21 12:00:00;2023-01-21 12:00:00;15305,639999999999
2023-01-21 13:00:00;2023-01-21 13:00:00;15343,608
2023-01-21 14:00:00;2023-01-21 14:00:00;15532,563
2023-01-21 15:00:00;2023-01-21 15:00:00;15618,864
2023-01-21 16:00:00;2023-01-21 16:00:00;15564,817999999999
2023-01-21 17:00:00;2023-01-21 17:00:00;15534,118
2023-01-21 18:00:00;2023-01-21 18:00:00;15431,582
2023-01-21 19:00:00;2023-01-21 19:00:00;15451,726000000001
2023-01-21 20:00:00;2023-01-21 20:00:00;15532,328
2023-01-21 21:00:00;2023-01-21 21:00:00;15359,089
2023-01-21 22:00:00;2023-01-21 22:00:00;15463,011
2023-01-21 23:00:00;2023-01-21 23:00:00;15402,444
2023-01-22 00:00:00;2023-01-22 00:00:00;15425,111000000001
2023-01-22 01:00:00;2023-01-22 01:00:00;15890,097
2023-01-22 02:00:00;2023-01-22 02:00:00;15827,174000000001
2023-01-22 03:00:00;2023-01-22 03:00:00;15684,108
2023-01-22 04:00:00;2023-01-22 04:00:00;15604,799000000001
2023-01-22 05:00:00;2023-01-22 05:00:00;15325,415000000001
2023-01-22 06:00:00;2023-01-22 06:00:00;14641,691000000001
2023-01-22 07:00:00;2023-01-22 07:00:00;14576,616
2023-01-22 08:00:00;2023-01-22 08:00:00;14496,995999999999
2023-01-22 09:00:00;2023-01-22 09:00:00;14603,269
2023-01-22 10:00:00;2023-01-22 10:00:00;14930,883
2023-01-22 11:00:00;2023-01-22 11:00:00;15218,808000000001
2023-01-22 12:00:00;2023-01-22 12:00:00;15401,467000000001
2023-01-22 13:00:00;2023-01-22 13:00:00;15480,278
2023-01-22 14:00:00;2023-01-22 14:00:00;15515,752
2023-01-22 15:00:00;2023-01-22 15:00:00;15433,248
2023-01-22 16:00:00;2023-01-22 16:00:00;15351,878000000001
2023-01-22 17:00:00;2023-01-22 17:00:00;15508,1
2023-01-22 18:00:00;2023-01-22 18:00:00;15380,683000000001
2023-01-22 19:00:00;2023-01-22 19:00:00;15638,575999999999
2023-01-22 20:00:00;2023-01-22 20:00:00;16063,333000000001
2023-01-22 21:00:00;2023-01-22 21:00:00;15756,339
2023-01-22 22:00:00;2023-01-22 22:00:00;15790,359
2023-01-22 23:00:00;2023-01-22 23:00:00;15824,334000000001
2023-01-23 00:00:00;2023-01-23 00:00:00;15585,429
2023-01-23 01:00:00;2023-01-23 01:00:00;15610,465
2023-01-23 02:00:00;2023-01-23 02:00:00;15746,723
2023-01-23 03:00:00;2023-01-23 03:00:00;15871,203
2023-01-23 04:00:00;2023-01-23 04:00:00;15633,892
2023-01-23 05:00:00;2023-01-23 05:00:00;15357,498
2023-01-23 06:00:00;2023-01-23 06:00:00;15476,653
2023-01-23 07:00:00;2023-01-23 07:00:00;15418,478999999999
2023-01-23 08:00:00;2023-01-23 08:00:00;15428,574000000001
2023-01-23 09:00:00;2023-01-23 09:00:00;15548,554
2023-01-23 10:00:00;2023-01-23 10:00:00;15804,243
2023-01-23 11:00:00;2023-01-23 11:00:00;15490,284
2023-01-23 12:00:00;2023-01-23 12:00:00;15276,593999999999
2023-01-23 13:00:00;2023-01-23 13:00:00;15411,805
2023-01-23 14:00:00;2023-01-23 14:00:00;15772,431
2023-01-23 15:00:00;2023-01-23 15:00:00;15972,227000000001
2023-01-23 16:00:00;2023-01-23 16:00:00;15559,234
2023-01-23 17:00:00;2023-01-23 17:00:00;15483,574000000001
2023-01-23 18:00:00;2023-01-23 18:00:00;15434,825000000001
2023-01-23 19:00:00;2023-01-23 19:00:00;15576,574000000001
2023-01-23 20:00:00;2023-01-23 20:00:00;15616,833000000001
2023-01-23 21:00:00;2023-01-23 21:00:00;15662,871999999999
2023-01-23 22:00:00;2023-01-23 22:00:00;15711,610000000001
2023-01-23 23:00:00;2023-01-23 23:00:00;15704,192999999999
2023-01-24 00:00:00;2023-01-24 00:00:00;15740,950999999999
2023-01-24 01:00:00;2023-01-24 01:00:00;15611,953
2023-01-24 02:00:00;2023-01-24 02:00:00;15676,154
2023-01-24 03:00:00;2023-01-24 03:00:00;15757,748
2023-01-24 04:00:00;2023-01-24 04:00:00;15707,403
2023-01-24 05:00:00;2023-01-24 05:00:00;15527,219999999999
2023-01-24 06:00:00;2023-01-24 06:00:00;15523,398999999999
2023-01-24 07:00:00;2023-01-24 07:00:00;15549,137000000001
2023-01-24 08:00:00;2023-01-24 08:00:00;15565,474
2023-01-24 09:00:00;2023-01-24 09:00:00;15566,773999999999
2023-01-24 10:00:00;2023-01-24 10:00:00;15538,084999999999
2023-01-24 11:00:00;2023-01-24 11:00:00;15681,502
2023-01-24 12:00:00;2023-01-24 12:00:00;15994,609
2023-01-24 13:00:00;2023-01-24 13:00:00;16151,003000000001
2023-01-24 14:00:00;2023-01-24 14:00:00;16301,424000000001
2023-01-24 15:00:00;2023-01-24 15:00:00;16369,922
2023-01-24 16:00:00;2023-01-24 16:00:00;16212,145
2023-01-24 17:00:00;2023-01-24 17:00:00;16228,795
2023-01-24 18:00:00;2023-01-24 18:00:00;16176,715
2023-01-24 19:00:00;2023-01-24 19:00:00;16275,089
2023-01-24 20:00:00;2023-01-24 20:00:00;16386,024000000001
