DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2022-12-18 00:00:00;2022-12-18 00:00:00;15384,142
2022-12-18 01:00:00;2022-12-18 01:00:00;15526,507
2022-12-18 02:00:00;2022-12-18 02:00:00;15876,870999999999
2022-12-18 03:00:00;2022-12-18 03:00:00;15877,521000000001
2022-12-18 04:00:00;2022-12-18 04:00:00;15772,866
2022-12-18 05:00:00;2022-12-18 05:00:00;15443,273999999999
2022-12-18 06:00:00;2022-12-18 06:00:00;15377,866
2022-12-18 07:00:00;2022-12-18 07:00:00;15365,221
2022-12-18 08:00:00;2022-12-18 08:00:00;14895,967000000001
2022-12-18 09:00:00;2022-12-18 09:00:00;15350,447
2022-12-18 10:00:00;2022-12-18 10:00:00;15637,789000000001
2022-12-18 11:00:00;2022-12-18 11:00:00;15824,132
2022-12-18 12:00:00;2022-12-18 12:00:00;15925,805
2022-12-18 13:00:00;2022-12-18 13:00:00;16082,343000000001
2022-12-18 14:00:00;2022-12-18 14:00:00;16540,346000000001
2022-12-18 15:00:00;2022-12-18 15:00:00;16780,092000000001
2022-12-18 16:00:00;2022-12-18 16:00:00;16411,061000000002
2022-12-18 17:00:00;2022-12-18 17:00:00;16187,366
2022-12-18 18:00:00;2022-12-18 18:00:00;16172,608
2022-12-18 19:00:00;2022-12-18 19:00:00;16124,136
2022-12-18 20:00:00;2022-12-18 20:00:00;15939,564
2022-12-18 21:00:00;2022-12-18 21:00:00;15658,897999999999
2022-12-18 22:00:00;2022-12-18 22:00:00;15385,309999999999
2022-12-18 23:00:00;2022-12-18 23:00:00;15385,796
2022-12-19 00:00:00;2022-12-19 00:00:00;15320,659
2022-12-19 01:00:00;2022-12-19 01:00:00;15413,648999999999
2022-12-19 02:00:00;2022-12-19 02:00:00;15443,808999999999
2022-12-19 03:00:00;2022-12-19 03:00:00;15529,592000000001
2022-12-19 04:00:00;2022-12-19 04:00:00;15163,826999999999
2022-12-19 05:00:00;2022-12-19 05:00:00;14773,540000000001
2022-12-19 06:00:00;2022-12-19 06:00:00;15253,976000000001
2022-12-19 07:00:00;2022-12-19 07:00:00;15281,839
2022-12-19 08:00:00;2022-12-19 08:00:00;15347,431
2022-12-19 09:00:00;2022-12-19 09:00:00;15426,706
2022-12-19 10:00:00;2022-12-19 10:00:00;15592,15
2022-12-19 11:00:00;2022-12-19 11:00:00;15632,83
2022-12-19 12:00:00;2022-12-19 12:00:00;15815,052
2022-12-19 13:00:00;2022-12-19 13:00:00;15825,485000000001
2022-12-19 14:00:00;2022-12-19 14:00:00;16071,84
2022-12-19 15:00:00;2022-12-19 15:00:00;16570,181
2022-12-19 16:00:00;2022-12-19 16:00:00;16584,772000000001
2022-12-19 17:00:00;2022-12-19 17:00:00;16370,657999999999
2022-12-19 18:00:00;2022-12-19 18:00:00;16548,569
2022-12-19 19:00:00;2022-12-19 19:00:00;16523,103999999999
2022-12-19 20:00:00;2022-12-19 20:00:00;16761,659
2022-12-19 21:00:00;2022-12-19 21:00:00;17035,276999999998
2022-12-19 22:00:00;2022-12-19 22:00:00;17246,112000000001
2022-12-19 23:00:00;2022-12-19 23:00:00;17165,397000000001
2022-12-20 00:00:00;2022-12-20 00:00:00;17198,285
2022-12-20 01:00:00;2022-12-20 01:00:00;17206,001
2022-12-20 02:00:00;2022-12-20 02:00:00;17194,258999999998
2022-12-20 03:00:00;2022-12-20 03:00:00;17069,268
2022-12-20 04:00:00;2022-12-20 04:00:00;16668,007000000001
2022-12-20 05:00:00;2022-12-20 05:00:00;16539,491000000002
2022-12-20 06:00:00;2022-12-20 06:00:00;16204,146000000001
2022-12-20 07:00:00;2022-12-20 07:00:00;15823,457
2022-12-20 08:00:00;2022-12-20 08:00:00;16183,379000000001
2022-12-20 09:00:00;2022-12-20 09:00:00;16416,776000000002
2022-12-20 10:00:00;2022-12-20 10:00:00;16894,920999999998
2022-12-20 11:00:00;2022-12-20 11:00:00;16559,360000000001
2022-12-20 12:00:00;2022-12-20 12:00:00;16320,778
2022-12-20 13:00:00;2022-12-20 13:00:00;16192,298000000001
2022-12-20 14:00:00;2022-12-20 14:00:00;16752,753000000001
2022-12-20 15:00:00;2022-12-20 15:00:00;17582,239000000001
2022-12-20 16:00:00;2022-12-20 16:00:00;17495,437999999998
2022-12-20 17:00:00;2022-12-20 17:00:00;17120,740000000002
2022-12-20 18:00:00;2022-12-20 18:00:00;17183,046999999999
2022-12-20 19:00:00;2022-12-20 19:00:00;17178,312999999998
2022-12-20 20:00:00;2022-12-20 20:00:00;16811,291000000001
2022-12-20 21:00:00;2022-12-20 21:00:00;16531,504000000001
2022-12-20 22:00:00;2022-12-20 22:00:00;16353,822
2022-12-20 23:00:00;2022-12-20 23:00:00;16266,353999999999
2022-12-21 00:00:00;2022-12-21 00:00:00;16675,437000000002
2022-12-21 01:00:00;2022-12-21 01:00:00;16309,387000000001
2022-12-21 02:00:00;2022-12-21 02:00:00;15896,107
2022-12-21 03:00:00;2022-12-21 03:00:00;15747,371999999999
2022-12-21 04:00:00;2022-12-21 04:00:00;15721,576999999999
2022-12-21 05:00:00;2022-12-21 05:00:00;15827,156000000001
2022-12-21 06:00:00;2022-12-21 06:00:00;15172,746999999999
2022-12-21 07:00:00;2022-12-21 07:00:00;15066,433999999999
2022-12-21 08:00:00;2022-12-21 08:00:00;15350,467000000001
2022-12-21 09:00:00;2022-12-21 09:00:00;15203,365
2022-12-21 10:00:00;2022-12-21 10:00:00;15036,102000000001
2022-12-21 11:00:00;2022-12-21 11:00:00;15238,026
2022-12-21 12:00:00;2022-12-21 12:00:00;14796,627
2022-12-21 13:00:00;2022-12-21 13:00:00;14749,758
2022-12-21 14:00:00;2022-12-21 14:00:00;14767,282999999999
2022-12-21 15:00:00;2022-12-21 15:00:00;14798,837
2022-12-21 16:00:00;2022-12-21 16:00:00;14980,342000000001
2022-12-21 17:00:00;2022-12-21 17:00:00;14396,852999999999
2022-12-21 18:00:00;2022-12-21 18:00:00;14477,120999999999
2022-12-21 19:00:00;2022-12-21 19:00:00;14372,985000000001
2022-12-21 20:00:00;2022-12-21 20:00:00;14534,553
2022-12-21 21:00:00;2022-12-21 21:00:00;14638,972
2022-12-21 22:00:00;2022-12-21 22:00:00;14548,439
2022-12-21 23:00:00;2022-12-21 23:00:00;14675,772000000001
2022-12-22 00:00:00;2022-12-22 00:00:00;14858,210999999999
2022-12-22 01:00:00;2022-12-22 01:00:00;14867,860000000001
2022-12-22 02:00:00;2022-12-22 02:00:00;14457,15
2022-12-22 03:00:00;2022-12-22 03:00:00;14602,145
2022-12-22 04:00:00;2022-12-22 04:00:00;14375,483
2022-12-22 05:00:00;2022-12-22 05:00:00;13875,998
2022-12-22 06:00:00;2022-12-22 06:00:00;13489,021000000001
2022-12-22 07:00:00;2022-12-22 07:00:00;13081,501
2022-12-22 08:00:00;2022-12-22 08:00:00;13067,252
2022-12-22 09:00:00;2022-12-22 09:00:00;13232,148999999999
2022-12-22 10:00:00;2022-12-22 10:00:00;13442,513999999999
2022-12-22 11:00:00;2022-12-22 11:00:00;13737,588
2022-12-22 12:00:00;2022-12-22 12:00:00;14124,601000000001
2022-12-22 13:00:00;2022-12-22 13:00:00;14070,874
2022-12-22 14:00:00;2022-12-22 14:00:00;13706,194
2022-12-22 15:00:00;2022-12-22 15:00:00;13388,691000000001
2022-12-22 16:00:00;2022-12-22 16:00:00;13304,955
2022-12-22 17:00:00;2022-12-22 17:00:00;13335,141
2022-12-22 18:00:00;2022-12-22 18:00:00;13523,129999999999
2022-12-22 19:00:00;2022-12-22 19:00:00;14236,249
2022-12-22 20:00:00;2022-12-22 20:00:00;14548,934999999999
2022-12-22 21:00:00;2022-12-22 21:00:00;14524,93
2022-12-22 22:00:00;2022-12-22 22:00:00;14418,948
2022-12-22 23:00:00;2022-12-22 23:00:00;14386,549000000001
2022-12-23 00:00:00;2022-12-23 00:00:00;14296,213
2022-12-23 01:00:00;2022-12-23 01:00:00;14479,200000000001
2022-12-23 02:00:00;2022-12-23 02:00:00;14119,726000000001
2022-12-23 03:00:00;2022-12-23 03:00:00;14225,030000000001
2022-12-23 04:00:00;2022-12-23 04:00:00;14003,74
2022-12-23 05:00:00;2022-12-23 05:00:00;14297,084000000001
2022-12-23 06:00:00;2022-12-23 06:00:00;14269,441999999999
2022-12-23 07:00:00;2022-12-23 07:00:00;14392,865
2022-12-23 08:00:00;2022-12-23 08:00:00;15006,004999999999
2022-12-23 09:00:00;2022-12-23 09:00:00;15389,932000000001
2022-12-23 10:00:00;2022-12-23 10:00:00;15065,739
2022-12-23 11:00:00;2022-12-23 11:00:00;15508,486999999999
2022-12-23 12:00:00;2022-12-23 12:00:00;15726,216
2022-12-23 13:00:00;2022-12-23 13:00:00;15893,33
2022-12-23 14:00:00;2022-12-23 14:00:00;16075,741
2022-12-23 15:00:00;2022-12-23 15:00:00;16026,280000000001
2022-12-23 16:00:00;2022-12-23 16:00:00;15740,561
2022-12-23 17:00:00;2022-12-23 17:00:00;15892,134
2022-12-23 18:00:00;2022-12-23 18:00:00;15657,767
2022-12-23 19:00:00;2022-12-23 19:00:00;15298,002
2022-12-23 20:00:00;2022-12-23 20:00:00;14752,971
2022-12-23 21:00:00;2022-12-23 21:00:00;15180,111999999999
2022-12-23 22:00:00;2022-12-23 22:00:00;15490,969999999999
2022-12-23 23:00:00;2022-12-23 23:00:00;15751,928
2022-12-24 00:00:00;2022-12-24 00:00:00;15675,496999999999
2022-12-24 01:00:00;2022-12-24 01:00:00;15863,587
2022-12-24 02:00:00;2022-12-24 02:00:00;15509,880999999999
2022-12-24 03:00:00;2022-12-24 03:00:00;15374,071
2022-12-24 04:00:00;2022-12-24 04:00:00;15219,554
2022-12-24 05:00:00;2022-12-24 05:00:00;15184,138000000001
2022-12-24 06:00:00;2022-12-24 06:00:00;15200,513999999999
2022-12-24 07:00:00;2022-12-24 07:00:00;15173,16
2022-12-24 08:00:00;2022-12-24 08:00:00;15323,842000000001
2022-12-24 09:00:00;2022-12-24 09:00:00;15722,718000000001
2022-12-24 10:00:00;2022-12-24 10:00:00;15827,166999999999
2022-12-24 11:00:00;2022-12-24 11:00:00;15938,236000000001
2022-12-24 12:00:00;2022-12-24 12:00:00;16253,968999999999
2022-12-24 13:00:00;2022-12-24 13:00:00;16377,459999999999
2022-12-24 14:00:00;2022-12-24 14:00:00;16114,888999999999
