Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2022-12-04 03:00:00;13420;0;-2;0;-2408;15830;1597;1078;972;0;486,02100000000002;605;0;0;0;1880,924;603,755;0;37,485999999999997;31,806999999999999
2022-12-04 04:00:00;13660,92;0;-2;0;-2403;16065,92;1597;983;970;0;485,911;605;0;0;0;1969,4580000000001;632,53599999999994;0;37,482999999999997;31,271999999999998
2022-12-04 22:00:00;15542,120000000003;-1,6000000000000001;-2;0;-849;16394,720000000001;1592;1441;77;0;204,05500000000001;607;0;0;0;2288,6379999999999;1051,454;0;31,387;28,530999999999999
2022-12-04 23:00:00;14101,190000000001;-1,6000000000000001;-2;0;-1858;15962,790000000001;1591;1377;380;0;471,49200000000002;603;0;0;0;2282,297;949,21299999999997;0;31,718;28,395
2022-12-05 00:00:00;13375,267;-1,7330000000000001;-2;0;-2583;15962;1592;1389;803;0;475,84800000000001;604;0;0;0;1509,9090000000001;1286,8389999999999;0;31,673999999999999;29,530999999999999
2022-12-05 01:00:00;13342,267;-1,7330000000000001;-2;0;-2740;16086;1591;1325;752;0;478,90800000000002;603;0;0;0;1537,6489999999999;1177,8599999999999;0;31,658000000000001;31,567
2022-12-05 02:00:00;13400,734;-2,266;-2;0;-2716;16121;1591;1361;517;0;479,07100000000003;604;0;0;0;1506,268;1111,373;0;31,637;32,494
2022-12-05 03:00:00;13722,267;-1,7330000000000001;-2;0;-2691;16417;1591;1389;240;0;477,721;604;0;0;0;1665,028;1146,828;0;31,673999999999999;32,703000000000003
2022-12-05 04:00:00;15111,246999999999;-1,7330000000000001;-2;0;-1228;16342,98;1590;1367;271;0;97,861000000000004;606;0;0;0;1847,729;1150,7280000000001;0;34,225999999999999;31,213000000000001
2022-12-05 05:00:00;16430,400000000001;-1,6000000000000001;-2;0;-128;16562;1590;1384;269;0;0;606;339;0;0;1924,9300000000001;1151,8599999999999;18,486000000000001;97,626000000000005;31,728000000000002
2022-12-05 06:00:00;16679,636999999999;-1,7330000000000001;-2;0;-21;16704,369999999999;1589;1466;265;0;0;605;1260;0;0;1792,5550000000001;954,93600000000004;324,74000000000001;115,331;31,388000000000002
2022-12-05 07:00:00;16696,267;-1,7330000000000001;-2;0;-22;16722;1589;1424;262;0;0;605;1434;0;0;1828,6220000000001;884,84000000000003;966,91899999999998;288,57799999999997;32,770000000000003
2022-12-05 08:00:00;16675,400000000001;-1,6000000000000001;-2;0;-12;16691;1588;1376;231;0;179,56200000000001;604;1761;0;0;1994,566;928,96500000000003;1455,934;435,15600000000001;31,742000000000001
2022-12-05 09:00:00;16480,267;-1,7330000000000001;-2;0;-10;16494;1588;1363;262;0;467,76999999999998;603;1707;0;0;2003,9490000000001;895,471;1682,6120000000001;489,303;35,578000000000003
2022-12-05 10:00:00;16147,4;-1,6000000000000001;-2;0;-16;16167;1597;1360;386;0;466,53199999999998;602;1657;0;0;2401,7959999999998;887,08100000000002;1865,5820000000001;491,23599999999999;34,343000000000004
2022-12-05 11:00:00;16251,267;-1,7330000000000001;-2;0;-29;16284;1593;1343;813;0;470,05500000000001;603;996;0;0;2637,9340000000002;935,57899999999995;1937,799;492,99900000000002;19,201000000000001
2022-12-05 12:00:00;16447,400000000001;-1,6000000000000001;-2;0;-36;16487;1588;1351;787;0;470,18599999999998;604;822;0;0;2468,502;1035,049;1916,8889999999999;492,26499999999999;14,382
2022-12-05 13:00:00;16400,717000000001;-1,7330000000000001;-2;0;-34;16438,450000000001;1589;1249;826;0;469,76900000000001;603;781;5;0;2544,4259999999999;1098,644;1903,635;493,96699999999998;15,891999999999999
2022-12-05 14:00:00;16593,400000000001;-1,6000000000000001;-2;0;-27;16624;1588;1279;815;0;469,66699999999997;603;971;5;0;2398,3299999999999;1050,79;1856,2059999999999;485,78399999999999;33,658000000000001
2022-12-05 15:00:00;17058,267;-1,7330000000000001;-2;0;-37;17099;1588;1329;781;0;466,11399999999998;602;617;5;0;2674,9209999999998;1111,174;1679,2439999999999;478,28899999999999;35,470999999999997
2022-12-05 16:00:00;17268,400000000001;-1,6000000000000001;-2;0;-37;17309;1588;1355;560;0;464,40499999999997;604;700;5;0;2708,3000000000002;1261,3040000000001;1343,2750000000001;433,93099999999998;17,459
2022-12-05 17:00:00;17730,400000000001;-1,6000000000000001;-2;0;-25;17759;1588;1424;786;0;466,93400000000003;604;1209;8,3000000000000004E-2;0;1735,8920000000001;1287,3699999999999;815,57899999999995;443,31400000000002;16,835000000000001
2022-12-05 18:00:00;18314,947;-1,7330000000000001;-2;0;-38;18356,68;1587;1368;785;0;477,67700000000002;598;526;344;0;2005,04;1460,6800000000001;258,36200000000002;405,97000000000003;16,942
2022-12-05 19:00:00;18473,400000000001;-1,6000000000000001;-2;0;-37;18514;1587;1334;824;0;482,03699999999998;604;621;344;0;2760,5540000000001;1559,9400000000001;3,9649999999999999;398,73099999999999;16,936
2022-12-05 20:00:00;18031,267;-1,7330000000000001;-2;0;-405;18440;1587;1364;786;0;486,06599999999997;602;8;3,5;350,14999999999998;2705,8800000000001;1652,942;0;384,48700000000002;15,231999999999999
2022-12-05 21:00:00;16541,400000000001;-1,6000000000000001;-2;0;-1696;18241;1587;1440;758;0;487,84300000000002;603;0;0;96,849999999999994;2331,0599999999999;1563,8430000000001;0;369,96899999999999;13,923
2022-12-05 22:00:00;15401,400000000001;-1,6000000000000001;-2;0;-2491;17896;1587;1415;818;0;486,69299999999998;607;0;0;0;2064,8159999999998;1324,1579999999999;0;106,70999999999999;14,442
2022-12-05 23:00:00;14745,267;-1,7330000000000001;-2;0;-2069;16818;1587;1393;682;0;485,03399999999999;605;0;0;0;1995,634;1163,693;0;60,07;15,449
