Date Time Hour Beginning;Wind;PV;CSP;Other RE
2023-03-01 00:00:00;1183,3030000000001;0;31,956;32,978000000000002
2023-03-01 01:00:00;1080,3099999999999;0;28,625;29,608000000000001
2023-03-01 02:00:00;1060,115;0;28,251000000000001;29,097999999999999
2023-03-01 03:00:00;1092,393;0;28,263000000000002;29,472000000000001
2023-03-01 04:00:00;1135,3489999999999;0;27,841999999999999;28,363
2023-03-01 05:00:00;1176,3920000000001;0;87,611000000000004;21,925999999999998
2023-03-01 06:00:00;1070,9949999999999;54,947000000000003;108,748;28,489999999999998
2023-03-01 07:00:00;947,02999999999997;662,45500000000004;113,467;32,75
2023-03-01 08:00:00;809,12;1339,6869999999999;239,38300000000001;32,508000000000003
2023-03-01 09:00:00;704,86900000000003;1620,9939999999999;345,15100000000001;33,317999999999998
2023-03-01 10:00:00;500,95400000000001;1768,596;332,245;33,869999999999997
2023-03-01 11:00:00;439,92500000000001;1828,4069999999999;331,82299999999998;33,006
2023-03-01 12:00:00;462,72899999999998;1779,355;314,98000000000002;31,391999999999999
2023-03-01 13:00:00;492,714;1717,3009999999999;317,62599999999998;32,009999999999998
2023-03-01 14:00:00;513,88499999999999;1567,471;289,30200000000002;31,84
2023-03-01 15:00:00;585,03300000000002;1332,4480000000001;195,548;32,329999999999998
2023-03-01 16:00:00;723,13499999999999;1025,9059999999999;222,02799999999999;32,055
2023-03-01 17:00:00;881,322;604,74699999999996;285,84100000000001;32,573999999999998
2023-03-01 18:00:00;1032,404;131,346;244,09399999999999;32,255000000000003
2023-03-01 19:00:00;1106,9400000000001;0,48899999999999999;185,733;31,414999999999999
2023-03-01 20:00:00;1191,942;0;181,64599999999999;29,544
2023-03-01 21:00:00;1194,636;0;159,78299999999999;33,119999999999997
2023-03-01 22:00:00;1152,2650000000001;0;58,874000000000002;34,390999999999998
2023-03-01 23:00:00;1081,0509999999999;0;38,325000000000003;35,152000000000001
2023-03-02 00:00:00;1321,7670000000001;0;37,195999999999998;33,869
2023-03-02 01:00:00;1326,6659999999999;0;0,27700000000000002;32,106999999999999
2023-03-02 02:00:00;1289,0309999999999;0;0;14,513
2023-03-02 03:00:00;1189,5540000000001;0;0;21,565999999999999
2023-03-02 04:00:00;1212,4179999999999;0;0;30,161000000000001
2023-03-02 05:00:00;1233,104;0;0;33,548000000000002
2023-03-02 06:00:00;1216,2239999999999;44,701000000000001;0;34,366999999999997
2023-03-02 07:00:00;1076,4770000000001;508,96499999999997;1,046;33,262999999999998
2023-03-02 08:00:00;717,61300000000006;1187,617;120,916;34,811
2023-03-02 09:00:00;537,93600000000004;1487,3610000000001;236,01499999999999;33,68
2023-03-02 10:00:00;456,53899999999999;1694,9749999999999;262,27699999999999;33,957999999999998
2023-03-02 11:00:00;364,90699999999998;1762,5930000000001;175,69999999999999;34,387
2023-03-02 12:00:00;395,75700000000001;1740,009;132,33099999999999;34,509
2023-03-02 13:00:00;569,73900000000003;1505,9000000000001;133,56299999999999;34,018000000000001
2023-03-02 14:00:00;824,125;1365,3199999999999;151,84399999999999;33,915999999999997
2023-03-02 15:00:00;1311,9549999999999;1083,2280000000001;192,17500000000001;34,363999999999997
2023-03-02 16:00:00;1591,682;658,31600000000003;203,12100000000001;36,954999999999998
2023-03-02 17:00:00;1701,0619999999999;259,14400000000001;227,934;35,167000000000002
2023-03-02 18:00:00;1780,3299999999999;53,442999999999998;213,49299999999999;35,232999999999997
2023-03-02 19:00:00;2009,046;0,27800000000000002;168,15000000000001;36,423999999999999
2023-03-02 20:00:00;1945,4359999999999;0;107,482;21,506
2023-03-02 21:00:00;1864,0830000000001;0;24,273;11,244999999999999
2023-03-02 22:00:00;1604,691;0;0;11,201000000000001
2023-03-02 23:00:00;1388,3130000000001;0;0;15,585000000000001
2023-03-03 00:00:00;1005,1900000000001;0;0;22,187000000000001
2023-03-03 01:00:00;838,94000000000005;0;0;30,800999999999998
2023-03-03 02:00:00;755,83100000000002;0;0;28,82
2023-03-03 03:00:00;717,17999999999995;0;0;28,748000000000001
2023-03-03 04:00:00;606,06700000000001;0;0;12,645
2023-03-03 05:00:00;631,79200000000003;0;0;16,75
2023-03-03 06:00:00;789,43799999999999;17,27;0;30,126000000000001
2023-03-03 07:00:00;1026,9069999999999;218,452;0;31,635999999999999
2023-03-03 08:00:00;747,25099999999998;517,98500000000001;31,728000000000002;31,795000000000002
