Date Time Hour Beginning;Wind;PV;CSP;Other_RE
2022-11-01 00:00:00;2053,3980000000001;0;0;10,955
2022-11-01 01:00:00;1925,395;0;0;10,504
2022-11-01 02:00:00;1860,4200000000001;0;0;10,286
2022-11-01 03:00:00;1947,3140000000001;0;0;10,571999999999999
2022-11-01 04:00:00;1955,1420000000001;0;0;10,518000000000001
2022-11-01 05:00:00;1958,183;7,1680000000000001;0;11,515000000000001
2022-11-01 06:00:00;1902,586;182,68899999999999;0;31,963000000000001
2022-11-01 07:00:00;1752,145;664,77099999999996;0;35,192
2022-11-01 08:00:00;1846,8789999999999;1010,554;45,485999999999997;25,056999999999999
2022-11-01 09:00:00;1918,556;1243,7739999999999;39,779000000000003;35,875
2022-11-01 10:00:00;1813,6859999999999;1472,51;14,385;37,219000000000001
2022-11-01 11:00:00;1834,8420000000001;1415,46;8,7100000000000009;36,390000000000001
2022-11-01 12:00:00;1847,771;1367,364;10,481999999999999;35,625
2022-11-01 13:00:00;1915,72;1102,222;32,393999999999998;35,863
2022-11-01 14:00:00;2034,653;1042,713;20,417999999999999;37,433
2022-11-01 15:00:00;2251,4140000000002;864,346;24,016999999999999;37,887999999999998
2022-11-01 16:00:00;2489,5529999999999;649,79399999999998;0,19400000000000001;22,876000000000001
2022-11-01 17:00:00;2640,3229999999999;377,84100000000001;101,694;21,998999999999999
2022-11-01 18:00:00;2632,8679999999999;63,841000000000001;201,804;33,078000000000003
2022-11-01 19:00:00;2522,6559999999999;2,7559999999999998;126,839;39,426000000000002
2022-11-01 20:00:00;2328,1590000000001;0;74,617999999999995;39,491999999999997
2022-11-01 21:00:00;2061,123;0;0;40,356999999999999
2022-11-01 22:00:00;1919,97;0;0;37,728000000000002
2022-11-01 23:00:00;1773,5139999999999;0;0;36,948999999999998
2022-11-02 00:00:00;1775,6780000000001;0;0;35,698999999999998
2022-11-02 01:00:00;1597,05;0;0;35,012
2022-11-02 02:00:00;1436,1890000000001;0;0;36,015999999999998
2022-11-02 03:00:00;1570,2170000000001;0;0;36,987000000000002
